Date,Facebook.wiki,Google.wiki,Microsoft.wiki,Apple Inc..wiki,AAPL,AMZN,FB,GOOGL,MSFT,FB_return,GOOGL_return,MSFT_return,AMZN_return,AAPL_return,Facebook.wiki_t-1,Facebook.wiki_t-2,Facebook.wiki_t-3,Google.wiki_t-1,Google.wiki_t-2,Google.wiki_t-3,Microsoft.wiki_t-1,Microsoft.wiki_t-2,Microsoft.wiki_t-3,Apple Inc..wiki_t-1,Apple Inc..wiki_t-2,Apple Inc..wiki_t-3,FB_return_t-1,FB_return_t-2,FB_return_t-3,GOOGL_return_t-1,GOOGL_return_t-2,GOOGL_return_t-3,MSFT_return_t-1,MSFT_return_t-2,MSFT_return_t-3,AMZN_return_t-1,AMZN_return_t-2,AMZN_return_t-3,AAPL_return_t-1,AAPL_return_t-2,AAPL_return_t-3,Facebook.wiki_t-1_t-2,Facebook.wiki_t-2_t-3,Facebook.wiki_t-3_t-4,Google.wiki_t-1_t-2,Google.wiki_t-2_t-3,Google.wiki_t-3_t-4,Microsoft.wiki_t-1_t-2,Microsoft.wiki_t-2_t-3,Microsoft.wiki_t-3_t-4,Apple Inc..wiki_t-1_t-2,Apple Inc..wiki_t-2_t-3,Apple Inc..wiki_t-3_t-4
2015-07-22,10.817455589040637,10.704861138166944,9.081256218564645,9.55810574328497,28.799036026000977,488.2699890136719,97.04000091552734,695.0999755859375,41.115413665771484,-0.013720891172839367,-0.0003595311839759141,-0.03680188268584428,0.0005532561755570153,-0.04229441282817725,10.835336623326135,10.847198879986275,10.764561513772353,10.694373778997369,10.68329396475648,10.718122010680352,8.972463821059907,8.88751459738882,8.734399150063695,9.441610810502,9.355565624128962,9.164715193949908,0.004902417624204514,0.03095716967059836,0.04534950815387884,0.00362269590840536,-0.009690929803375714,0.1625842684321539,0.007672740904874464,0.006434792396830646,-0.000857176517057967,-0.00020488855206945988,0.010538076302726074,0.01583662531612373,-0.00999493687991615,0.018901710338462996,0.008637301052027535,-0.011862256660139181,0.08263736621392148,0.046041061436296715,0.011079814240888552,-0.0348280459238719,0.01913377847246167,0.08494922367108693,0.15311544732512594,-0.18063012229621656,0.08604518637303826,0.19085043017905434,-0.06297381636088772
2015-07-23,10.791646263831526,10.67509927304084,9.065198986306513,9.36913738372318,28.785232543945312,482.17999267578125,95.44000244140625,674.72998046875,41.63003158569336,-0.01648803028674617,-0.029305129956329723,0.012516423259296916,-0.012472600149340929,-0.00047930361430159607,10.817455589040637,10.835336623326135,10.847198879986275,10.704861138166944,10.694373778997369,10.68329396475648,9.081256218564645,8.972463821059907,8.88751459738882,9.55810574328497,9.441610810502,9.355565624128962,-0.013720891172839367,0.004902417624204514,0.03095716967059836,-0.0003595311839759141,0.00362269590840536,-0.009690929803375714,-0.03680188268584428,0.007672740904874464,0.006434792396830646,0.0005532561755570153,-0.00020488855206945988,0.010538076302726074,-0.04229441282817725,-0.00999493687991615,0.018901710338462996,-0.017881034285498032,-0.011862256660139181,0.08263736621392148,0.010487359169575328,0.011079814240888552,-0.0348280459238719,0.10879239750473779,0.08494922367108693,0.15311544732512594,0.1164949327829703,0.08604518637303826,0.19085043017905434
2015-07-24,10.757945432978323,10.662890528873138,8.899321434159964,9.251866118804681,28.633447647094727,529.4199829101562,96.94999694824219,654.77001953125,41.47654724121094,0.01582140054703962,-0.029582146214450655,-0.0036868659147298866,0.09797169304396935,-0.0052730127025676365,10.791646263831526,10.817455589040637,10.835336623326135,10.67509927304084,10.704861138166944,10.694373778997369,9.065198986306513,9.081256218564645,8.972463821059907,9.36913738372318,9.55810574328497,9.441610810502,-0.01648803028674617,-0.013720891172839367,0.004902417624204514,-0.029305129956329723,-0.0003595311839759141,0.00362269590840536,0.012516423259296916,-0.03680188268584428,0.007672740904874464,-0.012472600149340929,0.0005532561755570153,-0.00020488855206945988,-0.00047930361430159607,-0.04229441282817725,-0.00999493687991615,-0.025809325209111833,-0.017881034285498032,-0.011862256660139181,-0.02976186512610468,0.010487359169575328,0.011079814240888552,-0.016057232258132714,0.10879239750473779,0.08494922367108693,-0.18896835956179103,0.1164949327829703,0.08604518637303826
2015-07-27,10.740756721857226,10.661509135319276,9.008835995765454,9.284426915328881,28.235563278198242,531.4099731445312,94.16999816894531,658.27001953125,40.9438591003418,-0.028674562834499207,0.005345388297566922,-0.012843116804570065,0.0037588120936355995,-0.013895789770075218,10.757945432978323,10.791646263831526,10.817455589040637,10.662890528873138,10.67509927304084,10.704861138166944,8.899321434159964,9.065198986306513,9.081256218564645,9.251866118804681,9.36913738372318,9.55810574328497,0.01582140054703962,-0.01648803028674617,-0.013720891172839367,-0.029582146214450655,-0.029305129956329723,-0.0003595311839759141,-0.0036868659147298866,0.012516423259296916,-0.03680188268584428,0.09797169304396935,-0.012472600149340929,0.0005532561755570153,-0.0052730127025676365,-0.00047930361430159607,-0.04229441282817725,-0.033700830853202746,-0.025809325209111833,-0.017881034285498032,-0.012208744167701013,-0.02976186512610468,0.010487359169575328,-0.16587755214654898,-0.016057232258132714,0.10879239750473779,-0.11727126491849837,-0.18896835956179103,0.1164949327829703
2015-07-28,10.79238653241831,10.676000288476814,9.009814110527381,9.251962046667002,28.375858306884766,526.030029296875,95.29000091552734,659.6599731445312,40.934837341308594,0.011893413702448008,0.0021115250156327203,-0.00022034461898412516,-0.010123904554935836,0.0049687349001763526,10.740756721857226,10.757945432978323,10.791646263831526,10.661509135319276,10.662890528873138,10.67509927304084,9.008835995765454,8.899321434159964,9.065198986306513,9.284426915328881,9.251866118804681,9.36913738372318,-0.028674562834499207,0.01582140054703962,-0.01648803028674617,0.005345388297566922,-0.029582146214450655,-0.029305129956329723,-0.012843116804570065,-0.0036868659147298866,0.012516423259296916,0.0037588120936355995,0.09797169304396935,-0.012472600149340929,-0.013895789770075218,-0.0052730127025676365,-0.00047930361430159607,-0.0171887111210971,-0.033700830853202746,-0.025809325209111833,-0.0013813935538617983,-0.012208744167701013,-0.02976186512610468,0.10951456160549,-0.16587755214654898,-0.016057232258132714,0.03256079652419963,-0.11727126491849837,-0.18896835956179103
2015-07-29,10.766736093172735,10.676346616822633,9.258844781035798,9.795178249029277,28.28615951538086,529.0,96.98999786376953,661.4299926757812,41.79254150390625,0.017840244851599962,0.0026832301538814995,0.020952914883873852,0.005646009804981755,-0.0031610952709805185,10.79238653241831,10.740756721857226,10.757945432978323,10.676000288476814,10.661509135319276,10.662890528873138,9.009814110527381,9.008835995765454,8.899321434159964,9.251962046667002,9.284426915328881,9.251866118804681,0.011893413702448008,-0.028674562834499207,0.01582140054703962,0.0021115250156327203,0.005345388297566922,-0.029582146214450655,-0.00022034461898412516,-0.012843116804570065,-0.0036868659147298866,-0.010123904554935836,0.0037588120936355995,0.09797169304396935,0.0049687349001763526,-0.013895789770075218,-0.0052730127025676365,0.051629810561085066,-0.0171887111210971,-0.033700830853202746,0.014491153157537795,-0.0013813935538617983,-0.012208744167701013,0.000978114761927884,0.10951456160549,-0.16587755214654898,-0.032464868661879365,0.03256079652419963,-0.11727126491849837
2015-07-30,10.73537441400955,10.631036159813405,9.141418926509761,9.245610986058102,28.14357566833496,536.760009765625,95.20999908447266,664.5599975585938,42.32521438598633,-0.01835239528303767,0.00473217863942077,0.012745644627290442,0.014669205606096414,-0.005040763733527243,10.766736093172735,10.79238653241831,10.740756721857226,10.676346616822633,10.676000288476814,10.661509135319276,9.258844781035798,9.009814110527381,9.008835995765454,9.795178249029277,9.251962046667002,9.284426915328881,0.017840244851599962,0.011893413702448008,-0.028674562834499207,0.0026832301538814995,0.0021115250156327203,0.005345388297566922,0.020952914883873852,-0.00022034461898412516,-0.012843116804570065,0.005646009804981755,-0.010123904554935836,0.0037588120936355995,-0.0031610952709805185,0.0049687349001763526,-0.013895789770075218,-0.02565043924557564,0.051629810561085066,-0.0171887111210971,0.0003463283458184918,0.014491153157537795,-0.0013813935538617983,0.2490306705084162,0.000978114761927884,0.10951456160549,0.5432162023622755,-0.032464868661879365,0.03256079652419963
2015-07-31,10.739630571223861,10.569828638675567,9.049114723476961,9.1801903950253,27.89748191833496,536.1500244140625,94.01000213623047,657.5,42.1627082824707,-0.01260368616512142,-0.010623566848035115,-0.0038394632105970272,-0.0011364210083922854,-0.008744224717575078,10.73537441400955,10.766736093172735,10.79238653241831,10.631036159813405,10.676346616822633,10.676000288476814,9.141418926509761,9.258844781035798,9.009814110527381,9.245610986058102,9.795178249029277,9.251962046667002,-0.01835239528303767,0.017840244851599962,0.011893413702448008,0.00473217863942077,0.0026832301538814995,0.0021115250156327203,0.012745644627290442,0.020952914883873852,-0.00022034461898412516,0.014669205606096414,0.005646009804981755,-0.010123904554935836,-0.005040763733527243,-0.0031610952709805185,0.0049687349001763526,-0.031361679163184775,-0.02565043924557564,0.051629810561085066,-0.045310457009227534,0.0003463283458184918,0.014491153157537795,-0.11742585452603649,0.2490306705084162,0.000978114761927884,-0.5495672629711752,0.5432162023622755,-0.032464868661879365
2015-08-03,10.723795878712753,10.5200506209133,8.867990898182093,9.118005760773388,27.23971939086914,535.030029296875,94.13999938964844,664.719970703125,42.262020111083984,0.0013828023663864375,0.010980944035171136,0.0023554423484359877,-0.002088958437354349,-0.023577845821042387,10.739630571223861,10.73537441400955,10.766736093172735,10.569828638675567,10.631036159813405,10.676346616822633,9.049114723476961,9.141418926509761,9.258844781035798,9.1801903950253,9.245610986058102,9.795178249029277,-0.01260368616512142,-0.01835239528303767,0.017840244851599962,-0.010623566848035115,0.00473217863942077,0.0026832301538814995,-0.0038394632105970272,0.012745644627290442,0.020952914883873852,-0.0011364210083922854,0.014669205606096414,0.005646009804981755,-0.008744224717575078,-0.005040763733527243,-0.0031610952709805185,0.0042561572143107185,-0.031361679163184775,-0.02565043924557564,-0.06120752113783823,-0.045310457009227534,0.0003463283458184918,-0.09230420303279985,-0.11742585452603649,0.2490306705084162,-0.06542059103280273,-0.5495672629711752,0.5432162023622755
2015-08-04,10.820997540815013,10.646638446331167,9.078864009187797,9.27275163209758,26.36577033996582,531.9000244140625,94.05999755859375,661.280029296875,42.921085357666016,-0.000849817628780225,-0.005175023405135981,0.015594740735291435,-0.0058501480504298264,-0.03208362899642314,10.723795878712753,10.739630571223861,10.73537441400955,10.5200506209133,10.569828638675567,10.631036159813405,8.867990898182093,9.049114723476961,9.141418926509761,9.118005760773388,9.1801903950253,9.245610986058102,0.0013828023663864375,-0.01260368616512142,-0.01835239528303767,0.010980944035171136,-0.010623566848035115,0.00473217863942077,0.0023554423484359877,-0.0038394632105970272,0.012745644627290442,-0.002088958437354349,-0.0011364210083922854,0.014669205606096414,-0.023577845821042387,-0.008744224717575078,-0.005040763733527243,-0.015834692511107917,0.0042561572143107185,-0.031361679163184775,-0.0497780177622662,-0.06120752113783823,-0.045310457009227534,-0.18112382529486837,-0.09230420303279985,-0.11742585452603649,-0.062184634251911675,-0.06542059103280273,-0.5495672629711752
2015-08-05,10.782450179144284,10.671440675897315,8.97094039814245,9.28489110324048,26.540557861328125,537.010009765625,96.44000244140625,673.2899780273438,42.957210540771484,0.025303050654768455,0.018161668579707024,0.0008416651816800513,0.00960704101713783,0.0066293348955315246,10.820997540815013,10.723795878712753,10.739630571223861,10.646638446331167,10.5200506209133,10.569828638675567,9.078864009187797,8.867990898182093,9.049114723476961,9.27275163209758,9.118005760773388,9.1801903950253,-0.000849817628780225,0.0013828023663864375,-0.01260368616512142,-0.005175023405135981,0.010980944035171136,-0.010623566848035115,0.015594740735291435,0.0023554423484359877,-0.0038394632105970272,-0.0058501480504298264,-0.002088958437354349,-0.0011364210083922854,-0.03208362899642314,-0.023577845821042387,-0.008744224717575078,0.09720166210225933,-0.015834692511107917,0.0042561572143107185,0.12658782541786628,-0.0497780177622662,-0.06120752113783823,0.2108731110057036,-0.18112382529486837,-0.09230420303279985,0.1547458713241916,-0.062184634251911675,-0.06542059103280273
2015-08-06,10.711747540196578,10.622643552277124,8.981681639973862,9.269175157697076,26.59831428527832,529.4600219726562,95.12000274658203,670.1500244140625,42.09048080444336,-0.013687263183409848,-0.004663597730179991,-0.020176583288747163,-0.014059305516975207,0.002176157119679445,10.782450179144284,10.820997540815013,10.723795878712753,10.671440675897315,10.646638446331167,10.5200506209133,8.97094039814245,9.078864009187797,8.867990898182093,9.28489110324048,9.27275163209758,9.118005760773388,0.025303050654768455,-0.000849817628780225,0.0013828023663864375,0.018161668579707024,-0.005175023405135981,0.010980944035171136,0.0008416651816800513,0.015594740735291435,0.0023554423484359877,0.00960704101713783,-0.0058501480504298264,-0.002088958437354349,0.0066293348955315246,-0.03208362899642314,-0.023577845821042387,-0.038547361670728364,0.09720166210225933,-0.015834692511107917,0.024802229566148526,0.12658782541786628,-0.0497780177622662,-0.1079236110453472,0.2108731110057036,-0.18112382529486837,0.012139471142900149,0.1547458713241916,-0.062184634251911675
2015-08-07,10.699507156016702,10.58557378573665,9.012011377036412,9.204925739274683,26.688413619995117,522.6199951171875,94.30000305175781,664.3900146484375,42.198822021484375,-0.008620686197926775,-0.008595104910517848,0.002574007589611016,-0.012918873137926945,0.0033874077037530093,10.711747540196578,10.782450179144284,10.820997540815013,10.622643552277124,10.671440675897315,10.646638446331167,8.981681639973862,8.97094039814245,9.078864009187797,9.269175157697076,9.28489110324048,9.27275163209758,-0.013687263183409848,0.025303050654768455,-0.000849817628780225,-0.004663597730179991,0.018161668579707024,-0.005175023405135981,-0.020176583288747163,0.0008416651816800513,0.015594740735291435,-0.014059305516975207,0.00960704101713783,-0.0058501480504298264,0.002176157119679445,0.0066293348955315246,-0.03208362899642314,-0.07070263894770612,-0.038547361670728364,0.09720166210225933,-0.04879712362019184,0.024802229566148526,0.12658782541786628,0.010741241831413006,-0.1079236110453472,0.2108731110057036,-0.01571594554340372,0.012139471142900149,0.1547458713241916
2015-08-10,10.669443647553885,10.85997928615443,9.0068768914288,9.343471684579365,27.658735275268555,524.0,94.1500015258789,663.1400146484375,42.73149108886719,-0.0015906842102282326,-0.0018814250251208975,0.012622842104730303,0.002640551252737877,0.03635741221225919,10.699507156016702,10.711747540196578,10.782450179144284,10.58557378573665,10.622643552277124,10.671440675897315,9.012011377036412,8.981681639973862,8.97094039814245,9.204925739274683,9.269175157697076,9.28489110324048,-0.008620686197926775,-0.013687263183409848,0.025303050654768455,-0.008595104910517848,-0.004663597730179991,0.018161668579707024,0.002574007589611016,-0.020176583288747163,0.0008416651816800513,-0.012918873137926945,-0.014059305516975207,0.00960704101713783,0.0033874077037530093,0.002176157119679445,0.0066293348955315246,-0.012240384179875718,-0.07070263894770612,-0.038547361670728364,-0.03706976654047445,-0.04879712362019184,0.024802229566148526,0.03032973706254971,0.010741241831413006,-0.1079236110453472,-0.06424941842239207,-0.01571594554340372,0.012139471142900149
2015-08-11,10.844900073184062,11.869627408544467,9.443671849677882,9.54559758504085,26.219430923461914,527.4600219726562,93.62000274658203,690.2999877929688,41.90088653564453,-0.005629301866247882,0.04095661933314343,-0.019437761989051006,0.006603095367664569,-0.052037966938192404,10.669443647553885,10.699507156016702,10.711747540196578,10.85997928615443,10.58557378573665,10.622643552277124,9.0068768914288,9.012011377036412,8.981681639973862,9.343471684579365,9.204925739274683,9.269175157697076,-0.0015906842102282326,-0.008620686197926775,-0.013687263183409848,-0.0018814250251208975,-0.008595104910517848,-0.004663597730179991,0.012622842104730303,0.002574007589611016,-0.020176583288747163,0.002640551252737877,-0.012918873137926945,-0.014059305516975207,0.03635741221225919,0.0033874077037530093,0.002176157119679445,-0.030063508462816912,-0.012240384179875718,-0.07070263894770612,0.27440550041778167,-0.03706976654047445,-0.04879712362019184,-0.00513448560761276,0.03032973706254971,0.010741241831413006,0.13854594530468134,-0.06424941842239207,-0.01571594554340372
2015-08-12,10.756561555986371,11.433665783984596,9.311451873344595,9.425290448261865,26.62372398376465,525.9099731445312,94.19000244140625,691.469970703125,42.198822021484375,0.006088439202112994,0.0016948905270837145,0.007110481674090341,-0.002938703908455409,0.015419597072221736,10.844900073184062,10.669443647553885,10.699507156016702,11.869627408544467,10.85997928615443,10.58557378573665,9.443671849677882,9.0068768914288,9.012011377036412,9.54559758504085,9.343471684579365,9.204925739274683,-0.005629301866247882,-0.0015906842102282326,-0.008620686197926775,0.04095661933314343,-0.0018814250251208975,-0.008595104910517848,-0.019437761989051006,0.012622842104730303,0.002574007589611016,0.006603095367664569,0.002640551252737877,-0.012918873137926945,-0.052037966938192404,0.03635741221225919,0.0033874077037530093,0.17545642563017694,-0.030063508462816912,-0.012240384179875718,1.0096481223900362,0.27440550041778167,-0.03706976654047445,0.43679495824908265,-0.00513448560761276,0.03032973706254971,0.20212590046148549,0.13854594530468134,-0.06424941842239207
